country,pred_area
Afghanistan,-1.2872535
Armenia,14.240477
Australia,0.7308013
Azerbaijan,6.0514665
Bangladesh,2.6754823
Bhutan,9.361625
Brunei Darussalam,1.2022347
Cambodia,5.1791997
China,7.3087134
Fiji Islands,2.0480707
Georgia,6.4006386
India,0.038018487
Indonesia,5.1791997
Japan,1.6646237
Kazakhstan,7.743019
Kiribati,-4.4746594
Kyrghyzstan,1.384025
Indonesia,-0.37651208
Thailand,-0.13938339
Malaysia,1.2022347
Maldives,5.738387
Marshall Islands,-7.315574
Mauritius,0.11157929
Micronesia,-2.553476
Russia,0.50952554
Mongolia,-1.6001922
Myanmar,17.080297
Nepal,3.426677
New Zealand,12.218117
North Korea,5.9426484
Oman,3.06226
Pakistan,3.3847146
Palau,-4.3968287
Papua New Guinea,-6.0254874
Philippines,5.084084
Samoa,-2.6504352
Seychelles Islands,-2.4856508
Singapore,-4.3968287
Solomon Islands,-6.0254874
South Korea,0.50952554
Sri Lanka,-1.2705151
Tajikistan,4.8433805
Thailand,1.512221
Timor-Leste,5.00138
Tonga,5.2677937
Turkmenistan,6.664787
Tuvalu,3.8566663
United Arab Emirates,3.0179155
Uzbekistan,8.499618
Vanuatu,1.3658011
Vietnam,1.3569046
Albania,-0.13500687
Algeria,1.4925532
Andorra,0.57735056
Angola,10.53044
Antigua and Barbuda,4.9913716
Argentina,-2.2474508
Armenia,12.028953
Austria,0.5634872
Azerbaijan,1.6086493
Bahamas,3.3023565
Bahrain,7.0981216
Barbados,-1.4042146
Belarus,-0.9460258
Belgium,7.346579
Belize,1.9746962
Benin,5.1948137
Bolivia,26.112555
Bosnia and Herzegovina,-1.5498959
Botswana,4.147183
Brazil,0.67829037
Bulgaria,7.2983212
Burkina Faso,3.975823
Burundi,-5.1639833
Madagascar,11.714935
Cape Verde,2.6424415
Cameroon,1.9532533
Canada,5.7788515
Central African Republic,-4.072068
Chad,2.748732
Chile,-0.14551125
Bulgaria,4.946297
Comoros,10.441419
Congo,-5.2318087
Costa Rica,2.5954497
Croatia,-1.0787817
Cuba,2.2936647
Cyprus,0.42414144
Czech Republic,9.3069725
Democratic Republic of Congo,-5.2318087
Denmark,8.805253
Djibouti,4.880642
Dominica,5.4309535
Dominican Republic,8.248505
Ecuador,-1.0245405
Egypt,4.103749
El Salvador,-0.40321648
Equatorial Guinea,1.2022347
Eritrea,9.930463
Estonia,7.4308205
Swaziland,-0.22865152
Ethiopia,9.772522
Finland,-0.9974058
France,3.3754594
Gabon,-3.5467618
Gambia,2.491186
Georgia,1.1485109
Germany,5.673672
Ghana,8.248505
Greece,0.04852742
Grenada,-2.4636052
Guatemala,3.7393641
Guinea,-2.5577228
Guinea-Bissau,-3.9781058
Guyana,5.9369783
Haiti,0.74375904
Vatican City,11.514549
Honduras,1.5106946
Hungary,1.113397
Iceland,10.209862
Iran,2.0626292
Iraq,15.678307
Ireland,5.6058474
Israel,2.6805758
Italy,11.514549
Jamaica,0.23665269
Jordan,3.7919872
Kenya,-4.353477
Kuwait,0.15740293
Latvia,5.645704
Lebanon,11.230892
Lesotho,3.974503
Liberia,-1.9601051
Liechtenstein,0.47077253
Lithuania,5.6058474
Luxembourg,5.6058474
Madagascar,-1.431281
Malawi,-1.4690056
Mali,3.2263274
Malta,1.4027871
Mauritania,22.660337
Mauritius,2.2699795
Mexico,-0.8296089
Monaco,6.3636093
Montenegro,-2.4445555
Morocco,1.3719249
Mozambique,32.65409
Namibia,27.077942
Turkey,3.7203374
Netherlands,7.346579
Nicaragua,8.751959
Niger,11.331255
Nigeria,3.8617036
Macedonia,-1.3909981
Norway,8.805253
Oman,9.066135
Bolivia,15.706168
Panama,-2.514818
Paraguay,20.53793
Peru,15.857801
Poland,4.166741
Portugal,0.033893302
Qatar,7.0981216
Romania,4.946297
Russia,3.3314416
Rwanda,1.4952245
Saint Kitts and Nevis,0.6230619
Saint Lucia,10.089923
Saint Vincent and the Grenadines,-2.3407857
San Marino,7.005326
Belgium,7.346579
Saudi Arabia,1.5837823
Senegal,2.1353347
Serbia,5.6058474
Sierra Leone,6.992628
Slovakia,11.654591
Slovenia,0.50952554
Somalia,-4.3497663
South Africa,5.3977003
Sudan,2.1529453
Spain,8.88148
Sudan,19.69962
Suriname,-0.14656673
Sweden,4.1387725
Switzerland,1.113397
Syria,6.744345
Tanzania,3.9073493
Bulgaria,6.3636093
Trinidad and Tobago,10.089923
Tunisia,3.6580598
Turkey,7.997238
Uganda,-3.93165
Ukraine,5.645704
United Kingdom,5.3443046
United States of America,7.8691845
Uruguay,37.27417
Venezuela,13.494013
Yemen,11.157804
Zambia,12.5494
Zimbabwe,1.9098936
