country,pred_area
Australia,6.3797226
Brunei Darussalam,11.092626
China,4.626256
Fiji Islands,6.9495006
Japan,7.9674797
Kiribati,5.006952
Malaysia,35.81758
Marshall Islands,18.437916
Micronesia,5.228643
Mongolia,7.048715
New Zealand,4.9531054
North Korea,9.951345
Palau,5.662769
Papua New Guinea,22.325674
Philippines,6.1395664
Samoa,7.3718987
Singapore,5.2359653
Solomon Islands,17.697596
South Korea,6.9234405
Timor-Leste,10.849186
Tonga,5.7995524
Tuvalu,10.067646
Vanuatu,13.045526
Afghanistan,5.176944
Albania,2.7625556
Algeria,4.4787426
Andorra,8.510732
Angola,6.351269
Antigua and Barbuda,2.1593938
Argentina,2.6642644
Armenia,2.6664362
Austria,7.9043937
Azerbaijan,6.3797226
Bahamas,3.9651554
Bahrain,32.327133
Bangladesh,5.2902465
Barbados,3.565359
Belarus,6.339866
Belgium,7.9240937
Belize,11.888832
Benin,6.351269
Bhutan,1.0331041
Bolivia,-0.33358425
Bosnia and Herzegovina,6.9198976
Botswana,0.82434183
Brazil,5.1246524
Bulgaria,8.454284
Burkina Faso,13.204563
Burundi,3.6075454
Madagascar,2.3865116
Cape Verde,3.161468
Cambodia,3.2232392
Cameroon,16.906277
Canada,3.5168288
Central African Republic,5.9802814
Chad,12.14041
Chile,6.9811325
Bulgaria,3.678392
Comoros,25.809248
Congo,3.8765693
Costa Rica,5.3907666
Croatia,2.0838218
Cuba,7.3315587
Cyprus,6.5457916
Czech Republic,9.522306
Democratic Republic of Congo,3.8765693
Denmark,7.4341555
Djibouti,26.701187
Dominica,2.8466659
Dominican Republic,5.5428276
Ecuador,-1.3835684
Egypt,8.860269
El Salvador,2.9679096
Equatorial Guinea,2.8339868
Eritrea,6.394559
Estonia,5.2345614
Swaziland,1.5493484
Ethiopia,8.89087
Finland,5.2345614
France,2.8108194
Gabon,4.435073
Gambia,1.9283795
Georgia,4.6551547
Germany,9.644944
Ghana,1.3716465
Greece,10.571158
Grenada,3.2570622
Guatemala,3.371564
Guinea,4.8841324
Guinea-Bissau,2.140239
Guyana,0.49482203
Haiti,1.9357529
Vatican City,2.7327802
Honduras,7.414003
Hungary,4.4046464
Iceland,8.815643
India,6.4577646
Indonesia,4.9884677
Iran,7.935758
Iraq,1.9385304
Ireland,3.3811362
Israel,1.64085
Italy,2.7327802
Jamaica,3.9445808
Jordan,14.112216
Kazakhstan,8.815643
Kenya,3.4517696
Kuwait,11.594611
Kyrghyzstan,0.8154461
Indonesia,2.0860658
Latvia,4.933766
Lebanon,-0.07125103
Lesotho,0.6627831
Liberia,3.5991821
Thailand,10.962811
Liechtenstein,6.629362
Lithuania,2.7587845
Luxembourg,3.017329
Madagascar,11.631028
Malawi,4.6766057
Maldives,4.8841324
Mali,11.815899
Malta,5.7322364
Mauritania,1.9036974
Mauritius,19.959454
Mexico,5.689015
Iran,4.933766
Monaco,6.605719
Montenegro,3.557563
Morocco,9.867898
Mozambique,5.2403693
Myanmar,5.570675
Namibia,5.0695233
Turkey,2.7514489
Nepal,-1.1911633
Netherlands,5.9581914
Nicaragua,12.037221
Niger,12.423656
Nigeria,14.328027
Macedonia,3.5090697
Norway,6.339866
Oman,3.921414
Pakistan,5.6688733
Bolivia,10.97021
Panama,2.140239
Paraguay,11.194765
Peru,10.880524
Poland,8.385413
Portugal,5.4789896
Qatar,2.4972806
Romania,8.289778
Russia,4.774736
Rwanda,3.6626995
Saint Kitts and Nevis,4.645868
Saint Lucia,8.1875105
Saint Vincent and the Grenadines,17.47055
San Marino,2.436103
Belgium,5.85443
Saudi Arabia,3.437294
Senegal,2.7651277
Serbia,9.424889
Seychelles Islands,12.491737
Sierra Leone,3.7563608
Slovakia,5.5913806
Slovenia,9.215967
Somalia,11.127035
South Africa,38.317513
Sudan,12.14041
Spain,-2.768231
Sri Lanka,7.2519574
Sudan,12.14041
Suriname,-1.2256672
Sweden,2.7587845
Switzerland,7.1632547
Syria,2.9622426
Tajikistan,9.729658
Tanzania,2.0633411
Thailand,4.8841324
Bulgaria,9.137134
Trinidad and Tobago,5.411297
Tunisia,4.4787426
Turkey,11.121315
Turkmenistan,2.8108194
Uganda,24.702179
Ukraine,7.6738615
United Arab Emirates,6.202707
United Kingdom,12.9422455
United States of America,9.539275
Uruguay,10.9792385
Uzbekistan,7.0830774
Venezuela,12.343348
Vietnam,7.2245283
Yemen,9.023357
Zambia,4.258978
Zimbabwe,21.282694
