country,pred_area
Australia,1.3604323
Brunei Darussalam,13.360122
China,4.780485
Fiji Islands,12.481507
Japan,4.6984982
Kiribati,9.97948
Malaysia,4.0202675
Marshall Islands,8.071471
Micronesia,10.546145
Mongolia,15.7856455
New Zealand,11.633177
North Korea,3.8930655
Palau,12.460739
Papua New Guinea,12.177296
Philippines,17.537418
Samoa,10.546145
Singapore,16.774937
Solomon Islands,12.785885
South Korea,15.3503475
Timor-Leste,13.517992
Tonga,2.6044335
Tuvalu,11.203122
Vanuatu,12.977089
Afghanistan,2.1693144
Albania,7.32901
Algeria,4.0449038
Andorra,14.422073
Angola,8.887575
Antigua and Barbuda,12.699413
Argentina,15.427878
Armenia,4.3098154
Austria,8.350154
Azerbaijan,4.6460524
Bahamas,10.70153
Bahrain,8.590514
Bangladesh,2.7237382
Barbados,13.16688
Belarus,9.980329
Belgium,12.366458
Belize,9.082805
Benin,17.555683
Bhutan,21.784887
Bolivia,13.702086
Bosnia and Herzegovina,5.3031454
Botswana,14.804598
Brazil,6.0872436
Bulgaria,0.3199267
Burkina Faso,13.053314
Burundi,8.609726
Madagascar,5.0559893
Cape Verde,9.151972
Cambodia,12.141313
Cameroon,14.740071
Canada,15.854189
Central African Republic,9.711299
Chad,14.984798
Chile,-6.3646374
Bulgaria,3.2452617
Comoros,10.332684
Congo,22.481522
Costa Rica,10.878735
Croatia,15.946899
Cuba,13.323615
Cyprus,3.3097963
Czech Republic,4.840038
Democratic Republic of Congo,22.481522
Denmark,5.1615176
Djibouti,16.246109
Dominica,8.936072
Dominican Republic,11.836846
Ecuador,16.330433
Egypt,10.04419
El Salvador,20.811718
Equatorial Guinea,7.9908504
Eritrea,-1.9273007
Estonia,3.1789777
Swaziland,12.404391
Ethiopia,60.26551
Finland,15.7856455
France,3.2393246
Gabon,7.4259667
Gambia,14.984798
Georgia,8.409492
Germany,9.931768
Ghana,17.555683
Greece,8.350154
Grenada,11.51004
Guatemala,18.841862
Guinea,26.205532
Guinea-Bissau,18.43365
Guyana,16.225653
Haiti,12.351131
Vatican City,12.515359
Honduras,19.776173
Hungary,2.5641904
Iceland,15.500709
India,93.73792
Indonesia,15.438506
Iran,2.9660878
Iraq,60.26551
Ireland,5.536252
Israel,10.441488
Italy,12.515359
Jamaica,10.180007
Jordan,4.622546
Kazakhstan,17.292576
Kenya,-3.914368
Kuwait,54.794155
Kyrghyzstan,15.685654
Indonesia,-4.117564
Latvia,8.040928
Lebanon,10.404833
Lesotho,1.4846845
Liberia,11.870669
Thailand,1.0348656
Liechtenstein,11.633177
Lithuania,3.1789777
Luxembourg,9.931768
Madagascar,9.08993
Malawi,3.0998175
Maldives,9.607844
Mali,13.053314
Malta,14.086198
Mauritania,4.518818
Mauritius,15.637029
Mexico,8.411799
Iran,2.5819035
Monaco,9.439888
Montenegro,6.66464
Morocco,15.600554
Mozambique,11.707493
Myanmar,16.64746
Namibia,2.4530873
Turkey,13.284595
Nepal,4.843308
Netherlands,9.931768
Nicaragua,20.46372
Niger,14.984798
Nigeria,16.422335
Macedonia,10.175205
Norway,15.7856455
Oman,12.600455
Pakistan,2.9440064
Bolivia,25.17285
Panama,19.361153
Paraguay,18.39624
Peru,13.93269
Poland,2.0107539
Portugal,12.119304
Qatar,15.249907
Romania,4.028875
Russia,2.5819035
Rwanda,14.070014
Saint Kitts and Nevis,16.246109
Saint Lucia,13.323615
Saint Vincent and the Grenadines,13.16688
San Marino,8.803749
Belgium,6.524857
Saudi Arabia,8.187298
Senegal,19.802427
Serbia,9.2304
Seychelles Islands,6.3148403
Sierra Leone,10.180007
Slovakia,9.5201235
Slovenia,-0.1464995
Somalia,9.265731
South Africa,-0.21824571
Sudan,14.984798
Spain,2.466733
Sri Lanka,7.868031
Sudan,14.984798
Suriname,9.082805
Sweden,14.921014
Switzerland,4.7404
Syria,6.057182
Tajikistan,8.447122
Tanzania,10.688238
Thailand,11.541434
Slovenia,8.803749
Trinidad and Tobago,13.323615
Tunisia,12.774901
Turkey,8.037921
Turkmenistan,12.160934
Uganda,9.176065
Ukraine,6.744812
United Arab Emirates,20.159882
United Kingdom,14.301373
United States of America,6.7323565
Uruguay,2.4291468
Uzbekistan,6.582892
Venezuela,13.372657
Vietnam,5.0689883
Yemen,11.922821
Zambia,6.531677
Zimbabwe,7.757437
