country,pred_area
Afghanistan,1.2975582
Armenia,0.19873399
Australia,3.3448575
Azerbaijan,8.934282
Bangladesh,24.583584
Bhutan,15.681331
Brunei Darussalam,8.7994995
Cambodia,8.784974
China,6.573505
Fiji Islands,10.97794
Georgia,13.848028
India,6.306306
Indonesia,13.257674
Japan,4.9992294
Kazakhstan,17.597744
Kiribati,5.0264297
Kyrghyzstan,1.1830276
Indonesia,3.8375707
Thailand,54.23195
Malaysia,6.550106
Maldives,11.728873
Marshall Islands,11.973228
Mauritius,3.531613
Micronesia,9.8974905
Russia,17.597744
Mongolia,16.090809
Myanmar,14.459381
Nepal,9.10069
New Zealand,9.985284
North Korea,3.4096205
Oman,18.972242
Pakistan,4.783472
Palau,12.328904
Papua New Guinea,6.5708747
Philippines,5.2578144
Samoa,10.488361
Seychelles Islands,6.225348
Singapore,12.17667
Solomon Islands,3.5245445
South Korea,10.622146
Sri Lanka,12.328904
Tajikistan,12.216331
Thailand,3.6564348
Timor-Leste,25.545702
Tonga,13.583973
Turkmenistan,-0.1764971
Tuvalu,10.669751
United Arab Emirates,17.737295
Uzbekistan,14.956426
Vanuatu,3.5245445
Vietnam,13.563205
Albania,1.8379266
Algeria,10.877802
Andorra,16.090809
Angola,18.125235
Antigua and Barbuda,10.451331
Argentina,-0.22241473
Austria,4.9512205
Bahamas,9.869449
Bahrain,16.881348
Barbados,17.749924
Belarus,-1.3081965
Belgium,8.150632
Belize,7.4947658
Benin,11.973228
Bolivia,3.7176955
Bosnia and Herzegovina,10.2759905
Botswana,9.326483
Brazil,17.491505
Bulgaria,17.132034
Burkina Faso,11.437596
Burundi,44.058556
Madagascar,13.598695
Cape Verde,15.818008
Cameroon,7.732355
Canada,9.755644
Central African Republic,45.682693
Chad,11.699226
Chile,93.21953
Bulgaria,1.3518896
Comoros,14.331919
Congo,-4.568886
Costa Rica,12.162825
Croatia,-1.4409524
Cuba,15.849532
Cyprus,9.468674
Czech Republic,4.63466
Democratic Republic of Congo,-4.14909
Denmark,7.8340683
Djibouti,11.481731
Dominica,12.259902
Dominican Republic,17.736666
Ecuador,8.795654
Egypt,14.923782
El Salvador,11.510722
Equatorial Guinea,13.563205
Eritrea,17.26174
Estonia,6.6437006
Swaziland,8.9117365
Ethiopia,9.985284
Finland,6.6437006
France,5.9400425
Gabon,15.914971
Gambia,17.662762
Germany,15.301996
Ghana,8.503265
Greece,5.608192
Grenada,10.756916
Guatemala,4.760283
Guinea,17.662762
Guinea-Bissau,3.9323452
Guyana,11.691023
Haiti,13.431294
Vatican City,9.988523
Honduras,50.338722
Hungary,4.991077
Iceland,15.664031
Iran,2.2603483
Iraq,16.549644
Ireland,3.484145
Israel,9.73064
Italy,9.988523
Jamaica,11.183916
Jordan,11.062745
Kenya,0.8552195
Kuwait,7.452475
Latvia,8.150632
Lebanon,7.6614833
Lesotho,11.534345
Liberia,11.916023
Liechtenstein,3.5407405
Lithuania,4.9512205
Luxembourg,8.190489
Madagascar,-0.8487358
Malawi,21.32627
Mali,12.239982
Malta,3.943081
Mauritania,16.70929
Mexico,16.118185
Monaco,5.9400425
Montenegro,1.4628004
Morocco,4.281931
Mozambique,9.593045
Namibia,18.141867
Turkey,6.527266
Netherlands,6.691958
Nicaragua,8.4161
Niger,15.842821
Nigeria,14.594465
Macedonia,0.19873399
Norway,6.6437006
Bolivia,7.358608
Panama,10.575525
Paraguay,2.342709
Peru,12.77893
Poland,15.396394
Portugal,6.979483
Qatar,16.881348
Romania,3.814994
Russia,17.312805
Rwanda,2.7749994
Saint Kitts and Nevis,9.263787
Saint Lucia,10.575525
Saint Vincent and the Grenadines,13.266664
San Marino,8.7755575
Belgium,7.280629
Saudi Arabia,7.45351
Senegal,7.344599
Serbia,8.190489
Sierra Leone,14.245813
Slovakia,4.991077
Slovenia,2.3460124
Somalia,10.34179
South Africa,7.9764767
Sudan,1.6173161
Spain,5.9400425
Sudan,15.842821
Suriname,23.358137
Sweden,3.484145
Switzerland,2.99377
Syria,12.514076
Tanzania,7.398729
Bulgaria,1.1673788
Trinidad and Tobago,12.288472
Tunisia,14.998362
Turkey,5.1022425
Uganda,-1.8460993
Ukraine,9.258642
United Kingdom,4.7671447
United States of America,6.2426205
Uruguay,2.4788904
Venezuela,10.726888
Yemen,14.442924
Zambia,4.3300776
Zimbabwe,9.277778
