country,pred_area
Afghanistan,11.943956
Armenia,22.18206
Australia,9.210201
Azerbaijan,6.759056
Bahrain,2.4997509
Bangladesh,2.1989574
Belarus,12.219083
Bhutan,6.3542976
Brunei Darussalam,0.8692826
Bulgaria,3.1177297
Madagascar,41.36455
Cambodia,9.031653
China,16.649698
Bulgaria,12.732691
Comoros,12.239946
Cyprus,6.174879
Djibouti,4.4156275
Egypt,6.149399
Eritrea,6.6184
Estonia,14.744991
Ethiopia,6.567044
Fiji Islands,-0.34133404
Finland,12.1512575
Georgia,10.801903
Greece,5.051321
India,5.0138507
Indonesia,2.219726
Iran,1.8956692
Iraq,0.0924636
Israel,1.598518
Japan,7.658372
Jordan,4.3872075
Kazakhstan,10.496508
Kenya,6.3900065
Kiribati,4.378847
Kuwait,5.0665946
Kyrghyzstan,16.156984
Indonesia,5.5434895
Latvia,15.20542
Lebanon,3.416884
Thailand,-0.81315553
Lithuania,12.219083
Madagascar,7.969281
Malaysia,10.205974
Maldives,-0.055090867
Marshall Islands,1.1391201
Mauritius,9.100036
Micronesia,1.1391201
Russia,10.552911
Mongolia,9.736626
Myanmar,2.9159923
Turkey,3.6029408
Nepal,0.26506254
New Zealand,14.297241
North Korea,18.677021
Oman,3.2605286
Pakistan,9.64473
Palau,1.2056715
Papua New Guinea,8.778012
Philippines,10.152674
Qatar,4.268696
Romania,23.859722
Russia,10.644326
Samoa,0.05257896
Saudi Arabia,5.261768
Seychelles Islands,1.2734966
Singapore,6.505226
Solomon Islands,2.219726
Somalia,7.592548
South Korea,14.677496
Sri Lanka,0.8547582
Syria,6.474668
Tajikistan,8.933562
Tanzania,4.3496375
Thailand,1.5777397
Timor-Leste,5.3706913
Bulgaria,13.333497
Tonga,10.711452
Turkey,22.074957
Turkmenistan,10.428277
Tuvalu,-0.4235633
Uganda,3.9862843
Ukraine,15.020416
United Arab Emirates,13.717761
Uzbekistan,12.359065
Vanuatu,7.628805
Vietnam,5.47419
Yemen,15.229453
Albania,13.5336075
Algeria,4.3872075
Andorra,13.248256
Angola,7.9187627
Antigua and Barbuda,4.8856726
Argentina,6.5142226
Austria,9.048002
Bahamas,3.1551635
Barbados,1.371056
Belgium,13.356025
Belize,4.735777
Benin,12.490455
Bolivia,8.715761
Bosnia and Herzegovina,7.426628
Botswana,5.63314
Brazil,21.238344
Burkina Faso,7.9187627
Burundi,8.288407
Cape Verde,6.498994
Cameroon,25.552933
Canada,11.626552
Central African Republic,10.981076
Chad,4.8856726
Chile,3.1843271
Congo,7.98659
Costa Rica,0.64434874
Croatia,12.2000675
Cuba,3.2658927
Czech Republic,9.947127
Democratic Republic of Congo,8.744371
Denmark,22.111671
Dominica,2.614353
Dominican Republic,3.2658927
Ecuador,-0.020177733
El Salvador,1.6268766
Equatorial Guinea,7.5247226
Swaziland,9.6692295
France,10.640784
Gabon,1.620645
Gambia,-0.5916042
Germany,13.5354
Ghana,1.5777397
Grenada,4.735777
Guatemala,2.2315083
Guinea,8.303274
Guinea-Bissau,12.490455
Guyana,3.2658927
Haiti,11.152175
Vatican City,12.160785
Honduras,3.6223786
Hungary,9.192503
Iceland,8.864152
Ireland,3.613286
Italy,12.160785
Jamaica,0.62735903
Lesotho,7.5171027
Liberia,5.2385263
Liechtenstein,9.399425
Luxembourg,15.739531
Malawi,11.770615
Mali,6.394496
Malta,14.243518
Mauritania,16.467571
Mexico,36.22687
Monaco,19.757526
Montenegro,3.5343037
Morocco,13.465782
Mozambique,14.09025
Namibia,-0.6451449
Netherlands,2.636638
Nicaragua,0.16727816
Niger,12.387545
Nigeria,12.311899
Macedonia,13.401134
Norway,13.6030245
Bolivia,21.82772
Panama,6.3926163
Paraguay,5.671417
Peru,13.16577
Poland,9.6688
Portugal,9.51092
Rwanda,-0.7364158
Saint Kitts and Nevis,6.3017836
Saint Lucia,3.2658927
Saint Vincent and the Grenadines,10.832115
San Marino,2.7592492
Belgium,11.110567
Senegal,6.1910543
Serbia,3.7934167
Sierra Leone,26.289152
Slovakia,10.303437
Slovenia,9.450554
South Africa,6.3900065
Sudan,3.4876745
Spain,46.34821
Sudan,21.172903
Suriname,22.064789
Sweden,9.6688
Switzerland,9.450554
Trinidad and Tobago,-0.75583106
Tunisia,7.0433373
United Kingdom,10.624088
United States of America,20.187445
Uruguay,2.757833
Venezuela,1.9358618
Zambia,9.303612
Zimbabwe,7.950437
