country,pred_area
Afghanistan,30.736137
Albania,1.916075
Andorra,5.206269
Armenia,0.51932055
Australia,0.08164257
Austria,17.233143
Azerbaijan,7.735502
Bahrain,42.290047
Bangladesh,34.69972
Belarus,12.582801
Belgium,3.1866097
Bhutan,2.767337
Bosnia and Herzegovina,3.4905813
Botswana,9.314766
Brunei Darussalam,2.0958476
Bulgaria,8.921499
Burundi,13.645419
Madagascar,10.663625
Cambodia,1.3873199
China,1.4526577
Bulgaria,10.372976
Comoros,6.79245
Croatia,6.3560743
Cyprus,11.319913
Czech Republic,6.9705915
Denmark,6.5135255
Djibouti,36.874058
Egypt,39.818974
Eritrea,-1.5250204
Estonia,6.5135255
Swaziland,3.1112268
Ethiopia,7.639855
Fiji Islands,39.818974
Finland,3.1866097
France,-0.89714485
Georgia,0.51932055
Germany,14.211771
Greece,49.580296
Vatican City,10.474215
Hungary,0.4950892
India,34.638126
Indonesia,7.775959
Iran,-4.1463428
Iraq,42.541267
Israel,34.37263
Italy,10.474215
Japan,40.04157
Jordan,1.1251161
Kazakhstan,9.7256775
Kenya,2.1973958
Kiribati,32.139637
Kuwait,42.90919
Kyrghyzstan,8.033394
Indonesia,7.3446975
Latvia,6.092918
Lebanon,31.760227
Lesotho,13.981296
Thailand,-0.5970756
Liechtenstein,4.585289
Lithuania,7.805627
Luxembourg,1.634461
Madagascar,-0.75154966
Malawi,5.009162
Malaysia,36.859783
Maldives,34.483356
Malta,8.386366
Marshall Islands,40.684616
Mauritius,11.0499525
Micronesia,33.43453
Russia,3.217148
Monaco,7.4426394
Mongolia,1.688883
Montenegro,19.985718
Mozambique,11.66324
Myanmar,13.609929
Namibia,20.829437
Turkey,5.5372167
Nepal,0.42842016
Netherlands,8.550204
New Zealand,11.539603
North Korea,0.21934439
Macedonia,2.5914516
Norway,13.254957
Oman,34.49392
Pakistan,38.80537
Palau,2.0958476
Papua New Guinea,-1.0082673
Philippines,-0.5184768
Poland,-0.8293199
Qatar,37.807053
Romania,2.8370843
Russia,4.3210673
Rwanda,3.1866097
Samoa,33.68247
San Marino,-2.1463125
Belgium,7.735502
Saudi Arabia,43.379574
Serbia,42.204624
Seychelles Islands,41.187687
Singapore,33.52724
Slovakia,9.611767
Slovenia,1.4526577
Solomon Islands,2.2422714
Somalia,1.3765463
South Africa,11.819032
South Korea,6.4043775
Sudan,0.5241583
Spain,15.939841
Sri Lanka,1.3873199
Sudan,34.184193
Sweden,1.0100394
Switzerland,5.1378117
Syria,17.516666
Tajikistan,-2.4053268
Tanzania,13.201586
Thailand,42.255672
Timor-Leste,3.188821
Bulgaria,8.588432
Tonga,3.6692529
Turkey,5.8604746
Turkmenistan,7.5938787
Tuvalu,40.394623
Uganda,6.4043775
Ukraine,8.044147
United Arab Emirates,32.912186
Uzbekistan,3.6469526
Vanuatu,3.590654
Vietnam,-3.967482
Yemen,6.429534
Zambia,9.540529
Zimbabwe,6.597879
