country,pred_area
Afghanistan,-4.3115797
Armenia,5.1855807
Australia,6.071315
Azerbaijan,1.7168787
Bangladesh,4.3134923
Bhutan,-4.2364354
Brunei Darussalam,-6.055221
Cambodia,8.284319
China,-1.4336157
Fiji Islands,1.2695059
Georgia,7.7835593
India,4.195032
Indonesia,9.484956
Iran,2.0712407
Japan,-0.60407203
Kazakhstan,6.710568
Kiribati,2.0639758
Kyrghyzstan,9.387205
Indonesia,-3.4691727
Thailand,-4.6787615
Malaysia,2.3500924
Maldives,7.962422
Marshall Islands,3.8652918
Mauritius,-0.101889454
Micronesia,8.305087
Russia,4.565666
Mongolia,15.265435
Myanmar,1.2956289
Nepal,0.3238164
New Zealand,0.5399883
North Korea,4.991567
Oman,-2.5935194
Pakistan,1.5855242
Palau,-0.101889454
Papua New Guinea,-2.882674
Philippines,5.025296
Qatar,0.84669715
Samoa,-1.3651963
Seychelles Islands,-1.1866415
Singapore,-1.5624065
Solomon Islands,2.7175038
Somalia,1.0220594
South Korea,-4.9216833
Sri Lanka,2.9793189
Syria,1.8912523
Tajikistan,-3.6591423
Tanzania,4.2086887
Thailand,-0.5409953
Timor-Leste,14.642772
Bulgaria,-1.896879
Tonga,1.5029263
Turkmenistan,0.6226441
Tuvalu,-0.7592596
Uganda,7.9378886
United Arab Emirates,11.232333
Uzbekistan,4.010614
Vanuatu,-2.9034426
Vietnam,2.6022508
Yemen,2.0855572
Albania,-4.2684774
Algeria,7.684704
Andorra,2.4066744
Angola,6.3685937
Antigua and Barbuda,-1.210462
Argentina,3.7677548
Austria,10.615853
Bahamas,7.5345874
Bahrain,4.395722
Barbados,5.983032
Belarus,0.8997439
Belgium,-0.6661413
Belize,3.6537445
Benin,-2.1951413
Bolivia,7.651205
Bosnia and Herzegovina,-4.1850553
Botswana,10.565881
Brazil,18.048292
Bulgaria,2.0654202
Burkina Faso,-0.6171097
Burundi,-6.169929
Madagascar,14.072638
Cape Verde,9.423363
Cameroon,-3.5191162
Canada,1.2315466
Central African Republic,2.3048441
Chad,4.667148
Chile,7.8721333
Bulgaria,5.4288282
Comoros,2.7707283
Congo,2.2083106
Costa Rica,5.1122675
Croatia,-4.176654
Cuba,3.8038578
Cyprus,5.0949197
Czech Republic,3.9991314
Democratic Republic of Congo,0.9434204
Denmark,5.6340494
Djibouti,1.9969031
Dominica,-0.6171097
Dominican Republic,19.736448
Ecuador,-3.0638037
Egypt,3.5387158
El Salvador,3.6394649
Equatorial Guinea,3.2166955
Eritrea,-5.7662873
Estonia,3.5827994
Swaziland,-4.548348
Ethiopia,0.6567493
Finland,19.467068
France,-0.71207994
Gabon,-1.3848503
Gambia,-7.063721
Germany,2.4346428
Ghana,7.1056046
Greece,3.781576
Grenada,5.983032
Guatemala,8.554134
Guinea,4.1794643
Guinea-Bissau,-6.4159627
Guyana,7.1056046
Haiti,1.9969031
Vatican City,4.9600472
Honduras,2.302074
Hungary,3.9991314
Iceland,0.9277121
Iraq,-1.628364
Ireland,-0.6539863
Israel,34.57579
Italy,4.9600472
Jamaica,11.343063
Jordan,-0.17781356
Kenya,3.2680433
Kuwait,3.2535257
Latvia,5.203637
Lebanon,2.809181
Lesotho,0.91278505
Liberia,-2.9034426
Liechtenstein,5.614483
Lithuania,6.710568
Luxembourg,4.1075516
Madagascar,7.634918
Malawi,8.383102
Mali,1.9765165
Malta,11.468317
Mauritania,8.814386
Mexico,5.538059
Monaco,1.0303247
Montenegro,-2.5884836
Morocco,9.531825
Mozambique,15.269845
Namibia,-0.9129796
Turkey,0.9086149
Netherlands,3.6451473
Nicaragua,1.6117177
Niger,18.966782
Nigeria,9.806555
Macedonia,-4.176654
Norway,6.0797167
Bolivia,19.575695
Panama,-1.1866415
Paraguay,19.882736
Peru,7.7730803
Poland,-2.125632
Portugal,-0.103179485
Qatar,5.340534
Romania,-4.2499866
Russia,5.203637
Rwanda,7.666316
Saint Kitts and Nevis,5.340534
Saint Lucia,5.983032
Saint Vincent and the Grenadines,12.999906
San Marino,1.2731103
Belgium,-1.7921174
Saudi Arabia,8.28061
Senegal,3.976022
Serbia,5.6647615
Sierra Leone,9.484956
Slovakia,2.8719096
Slovenia,3.7977524
Somalia,2.0832515
South Africa,-1.3703082
Sudan,1.1492074
Spain,0.19783928
Sudan,19.739655
Suriname,5.084225
Sweden,4.4361653
Switzerland,-3.3740358
Syria,2.3394918
Tanzania,25.148577
Bulgaria,4.106869
Trinidad and Tobago,-0.39228478
Tunisia,6.0329223
Turkey,4.263875
Uganda,2.312179
Ukraine,6.592506
United Kingdom,-1.309091
United States of America,4.3687987
Uruguay,6.377437
Venezuela,14.3855715
Yemen,4.0370646
Zambia,3.8368988
Zimbabwe,-0.22528589
