country,pred_area
Afghanistan,6.912842
Australia,18.365139
Bangladesh,64.43774
Bhutan,7.421305
Brunei Darussalam,22.9327
Cambodia,39.306694
China,7.421305
Fiji Islands,10.824698
India,10.458435
Indonesia,12.406956
Japan,13.652602
Kazakhstan,16.329145
Kiribati,35.6562
Kyrghyzstan,11.819423
Indonesia,17.181618
Thailand,16.931944
Malaysia,16.739532
Maldives,48.28294
Marshall Islands,35.488003
Micronesia,34.957592
Russia,7.421305
Mongolia,10.912405
Myanmar,19.838257
Nepal,7.3199515
New Zealand,12.866728
North Korea,16.693718
Pakistan,19.394987
Palau,22.9327
Papua New Guinea,10.657652
Philippines,16.132607
Samoa,34.68633
Singapore,8.661541
Solomon Islands,43.180626
South Korea,10.411964
Sri Lanka,16.657887
Tajikistan,5.09262
Thailand,40.52187
Timor-Leste,4.0091796
Tonga,16.945454
Turkmenistan,17.205935
Tuvalu,46.587105
Uzbekistan,13.644311
Vanuatu,8.552424
Vietnam,10.824698
Afghanistan,6.509091
Albania,12.651268
Algeria,10.138973
Andorra,7.421305
Angola,51.237442
Antigua and Barbuda,38.341873
Argentina,38.524857
Armenia,4.5470705
Austria,12.929702
Azerbaijan,10.7351
Bahamas,12.556427
Bahrain,14.446468
Barbados,35.284565
Belarus,40.143127
Belgium,13.866683
Belize,9.241282
Benin,36.855198
Bolivia,12.211636
Bosnia and Herzegovina,5.2581067
Botswana,14.39009
Brazil,40.151955
Bulgaria,16.693718
Burkina Faso,32.42896
Burundi,3.2131722
Madagascar,47.060165
Cape Verde,14.39009
Cameroon,6.6338263
Canada,14.070639
Central African Republic,26.575808
Chad,19.28482
Chile,60.140137
Bulgaria,7.919761
Comoros,22.777073
Congo,52.096375
Costa Rica,38.49557
Croatia,5.125351
Cuba,14.021253
Cyprus,10.659688
Czech Republic,11.210446
Democratic Republic of Congo,52.096375
Denmark,16.761543
Djibouti,52.096375
Dominica,39.000168
Dominican Republic,37.461647
Ecuador,12.964408
Egypt,5.0390635
El Salvador,36.855198
Equatorial Guinea,22.9327
Eritrea,13.500492
Estonia,11.783806
Swaziland,8.066958
Ethiopia,13.409968
Finland,14.49912
France,13.866683
Gabon,16.657887
Gambia,47.354317
Georgia,5.2581067
Germany,16.693718
Ghana,43.142635
Greece,20.980185
Grenada,45.19468
Guatemala,41.346016
Guinea,44.154373
Guinea-Bissau,43.168877
Guyana,40.169945
Haiti,37.676517
Vatican City,10.17459
Honduras,13.6512985
Hungary,8.055398
Iceland,13.020554
Iran,9.416786
Iraq,7.1915374
Ireland,11.187751
Israel,7.827192
Italy,10.17459
Jamaica,45.19468
Jordan,10.334928
Kenya,10.874207
Kuwait,61.63725
Latvia,41.717262
Lebanon,10.177251
Lesotho,62.710243
Liberia,39.23887
Liechtenstein,19.897396
Lithuania,40.143127
Luxembourg,10.70713
Madagascar,10.5064
Malawi,12.132738
Mali,84.96214
Malta,12.289126
Mauritania,11.353759
Mauritius,14.931243
Mexico,14.12844
Monaco,9.10038
Montenegro,5.2581067
Morocco,10.523366
Mozambique,13.771607
Namibia,87.82765
Turkey,7.4527073
Netherlands,13.906539
Nicaragua,37.461647
Niger,31.973675
Nigeria,24.89452
Macedonia,8.270026
Norway,15.639187
Oman,45.586876
Bolivia,42.65384
Panama,38.868504
Paraguay,64.97476
Peru,15.590303
Poland,14.014024
Portugal,7.827192
Qatar,14.37784
Romania,9.615907
Russia,14.566945
Rwanda,13.435834
Saint Kitts and Nevis,37.672592
Saint Lucia,39.011436
Saint Vincent and the Grenadines,38.223923
San Marino,5.2581067
Belgium,13.866683
Saudi Arabia,3.3616495
Senegal,22.458597
Serbia,13.934508
Seychelles Islands,36.585857
Sierra Leone,44.154373
Slovakia,16.693718
Slovenia,8.91613
Somalia,50.8812
South Africa,47.80441
Sudan,18.786642
Spain,9.621095
Sudan,31.61113
Suriname,40.736557
Sweden,14.566945
Switzerland,5.2581067
Syria,15.326727
Tanzania,16.945454
Bulgaria,15.990049
Trinidad and Tobago,37.321877
Tunisia,11.491797
Turkey,10.182178
Uganda,8.054797
Ukraine,14.49912
United Arab Emirates,49.643517
United Kingdom,13.906539
United States of America,13.535893
Uruguay,36.971973
Venezuela,41.076305
Yemen,11.987811
Zambia,8.853976
Zimbabwe,14.815066
