country,pred_area
Australia,0.11270897
Bangladesh,8.6977
Bhutan,-0.22016656
Brunei Darussalam,1.9943404
Cambodia,1.2211916
China,18.152298
Fiji Islands,-3.867653
India,6.67625
Indonesia,-2.2951322
Japan,7.848562
Kazakhstan,6.285334
Kiribati,-4.291012
Kyrghyzstan,7.1340575
Indonesia,1.2598071
Thailand,-1.6955115
Malaysia,4.0403147
Marshall Islands,-2.0765157
Micronesia,-2.2633457
Russia,1.2189403
Mongolia,0.05597843
Myanmar,17.163612
Nepal,8.6094
New Zealand,4.9843464
North Korea,0.61506873
Palau,7.320108
Papua New Guinea,1.3262995
Philippines,1.3651135
Samoa,-3.8884215
Singapore,1.9735715
Solomon Islands,1.4329385
South Korea,1.2867652
Sri Lanka,6.141395
Thailand,5.057252
Timor-Leste,21.391851
Tonga,5.3836164
Tuvalu,-1.7764574
Vanuatu,0.037080824
Vietnam,-1.0567157
Afghanistan,0.07942651
Albania,2.4612377
Algeria,4.948923
Andorra,9.753741
Angola,13.300034
Antigua and Barbuda,2.7580545
Argentina,8.8216305
Armenia,-0.74316
Austria,11.760135
Azerbaijan,6.016923
Bahamas,4.090997
Bahrain,2.108165
Barbados,4.27104
Belarus,8.616033
Belgium,7.403864
Belize,1.7282983
Benin,6.2344084
Bolivia,8.665837
Bosnia and Herzegovina,7.536363
Botswana,4.6215067
Brazil,18.630878
Bulgaria,5.71139
Burkina Faso,2.886941
Burundi,0.061695814
Madagascar,6.4165807
Cape Verde,4.129306
Cameroon,2.879239
Canada,8.682666
Central African Republic,0.3332835
Chad,2.7373114
Chile,1.4772934
Bulgaria,13.171515
Comoros,-0.630281
Congo,8.750717
Costa Rica,2.8231773
Croatia,-0.9054133
Cuba,8.793045
Cyprus,4.5137997
Czech Republic,4.2722836
Democratic Republic of Congo,8.750717
Denmark,8.548207
Djibouti,2.8260891
Dominica,2.5842478
Dominican Republic,4.9135385
Ecuador,2.2746253
Egypt,3.7019787
El Salvador,0.77661407
Equatorial Guinea,-2.3311706
Eritrea,-0.09628922
Estonia,7.1118293
Swaziland,-4.7217436
Ethiopia,3.7301357
Finland,7.1118293
France,7.4800906
Gabon,5.1750193
Gambia,1.785998
Georgia,7.720768
Germany,7.4716887
Ghana,5.1750193
Greece,8.824205
Grenada,-1.2205671
Guatemala,4.3308306
Guinea,2.0771406
Guinea-Bissau,1.6974142
Guyana,1.5248563
Haiti,0.010844905
Vatican City,5.488088
Honduras,6.59443
Hungary,1.9699105
Iceland,7.414256
India,8.649256
Iran,11.535266
Iraq,1.9909369
Ireland,5.71139
Israel,1.0604228
Italy,5.488088
Jamaica,-0.40262425
Jordan,-0.8320814
Kenya,-0.6018817
Kuwait,8.419244
Latvia,10.583872
Lebanon,2.3744698
Lesotho,-1.6955115
Liberia,6.2344084
Liechtenstein,9.305166
Lithuania,6.285334
Luxembourg,4.2044587
Madagascar,5.9142222
Malawi,2.5247395
Maldives,3.7061045
Mali,3.6195807
Malta,6.551661
Mauritania,7.847949
Mauritius,-2.3311706
Mexico,0.8986371
Monaco,5.879399
Montenegro,7.150725
Morocco,5.580202
Mozambique,2.3397508
Namibia,2.6032789
Turkey,-0.92390454
Netherlands,4.244315
Nicaragua,2.9921634
Niger,2.635095
Nigeria,1.2700745
Macedonia,1.2189403
Norway,7.5691876
Oman,7.141242
Pakistan,3.7026322
Bolivia,16.21917
Panama,-0.40262425
Paraguay,20.300201
Peru,9.170646
Poland,1.9699105
Portugal,3.357751
Qatar,1.6010585
Romania,5.779215
Russia,8.682666
Rwanda,0.26703063
Saint Kitts and Nevis,2.0771406
Saint Lucia,0.74710906
Saint Vincent and the Grenadines,9.349935
San Marino,5.449847
Belgium,7.403864
Saudi Arabia,5.488088
Senegal,5.702179
Serbia,8.910797
Seychelles Islands,9.567961
Sierra Leone,2.9921634
Slovakia,17.777308
Slovenia,-0.84048253
Somalia,5.68141
South Africa,35.505135
Sudan,12.56694
Spain,1.4774681
Sri Lanka,5.3628473
Sudan,3.4406843
Suriname,10.273571
Sweden,6.1511908
Switzerland,1.4108492
Syria,8.559105
Tajikistan,1.2456528
Tanzania,-4.608328
Bulgaria,6.0376368
Trinidad and Tobago,10.273571
Tunisia,5.032284
Turkey,-0.9054133
Turkmenistan,16.71322
Uganda,-3.807011
Ukraine,8.548207
United Arab Emirates,6.146537
United Kingdom,8.950653
United States of America,9.821567
Uruguay,7.812938
Uzbekistan,1.2189403
Venezuela,16.28567
Yemen,1.7839528
Zambia,13.905875
Zimbabwe,3.6978374
