country,pred_area
Australia,10.227656
Bangladesh,1.8528235
Bhutan,1.3509175
Brunei Darussalam,30.562569
Cambodia,3.732421
China,3.2710817
Fiji Islands,13.832056
Indonesia,12.039259
Japan,9.290747
Kazakhstan,7.959005
Kiribati,0.14018951
Kyrghyzstan,8.324287
Indonesia,14.276244
Thailand,7.4539847
Malaysia,16.468353
Marshall Islands,20.592714
Micronesia,2.6793263
Mongolia,0.926265
Myanmar,3.5504463
New Zealand,11.782605
North Korea,9.309208
Palau,18.519875
Papua New Guinea,5.4819903
Philippines,16.227695
Samoa,7.2747855
Singapore,7.2747855
Solomon Islands,3.7592235
South Korea,10.043582
Thailand,22.979357
Timor-Leste,9.19505
Tonga,5.4819903
Tuvalu,6.1822486
Vanuatu,14.494205
Vietnam,4.704801
Afghanistan,0.82398635
Albania,1.1857914
Algeria,3.8946095
Andorra,6.4625025
Angola,23.331354
Antigua and Barbuda,2.6793263
Argentina,3.0442066
Armenia,3.9582827
Austria,9.89989
Azerbaijan,7.567808
Bahamas,3.1864328
Bahrain,4.5005293
Barbados,5.7032747
Belarus,10.043582
Belgium,10.043582
Belize,18.409145
Benin,13.179468
Bolivia,-4.8849835
Bosnia and Herzegovina,6.4625025
Botswana,7.4304533
Brazil,4.237624
Bulgaria,11.161269
Burkina Faso,4.9595933
Burundi,7.933657
Madagascar,36.40647
Cape Verde,4.902404
Cameroon,4.436282
Canada,4.632332
Central African Republic,43.970543
Chad,6.1799645
Chile,4.5428452
Bulgaria,6.2608747
Comoros,14.680814
Congo,24.154034
Costa Rica,3.3481596
Croatia,6.4625025
Cuba,3.8668213
Cyprus,9.123625
Czech Republic,10.043582
Democratic Republic of Congo,19.56835
Denmark,6.5349154
Djibouti,26.28354
Dominica,6.6037664
Dominican Republic,4.936785
Ecuador,-1.7149367
Egypt,4.3351874
El Salvador,4.6737566
Equatorial Guinea,32.931927
Eritrea,14.431568
Estonia,9.168544
Swaziland,15.080166
Ethiopia,-0.25034332
Finland,10.043582
France,10.043582
Gabon,23.285667
Gambia,4.471407
Georgia,7.328269
Germany,15.863504
Ghana,10.903767
Greece,10.644211
Grenada,5.362049
Guatemala,3.9975905
Guinea,5.7032747
Guinea-Bissau,-0.04254745
Guyana,2.2366326
Haiti,11.596535
Vatican City,6.266137
Honduras,4.3514657
Hungary,7.328269
Iceland,9.092741
India,10.897907
Iran,2.9034867
Iraq,11.606375
Ireland,8.343131
Israel,15.413659
Italy,6.266137
Jamaica,2.3855407
Jordan,7.402065
Kenya,3.753361
Kuwait,-1.5013895
Latvia,10.043582
Lebanon,2.422168
Lesotho,9.199834
Liberia,4.0002127
Liechtenstein,1.3509175
Lithuania,6.4625025
Luxembourg,10.043582
Madagascar,19.585747
Malawi,13.272919
Maldives,6.5243015
Mali,13.41371
Malta,7.50644
Mauritania,13.770866
Mauritius,13.951998
Mexico,1.4939346
Iran,5.3270235
Monaco,5.378836
Montenegro,8.25786
Morocco,3.7082455
Mozambique,1.8954254
Namibia,42.49796
Turkey,6.266137
Netherlands,10.043582
Nicaragua,6.1686153
Niger,4.728554
Nigeria,4.036832
Macedonia,4.82369
Norway,4.931999
Oman,41.062637
Pakistan,20.256739
Bolivia,8.507966
Panama,2.2096224
Paraguay,13.560048
Peru,27.025438
Poland,6.4625025
Portugal,6.867843
Qatar,4.5005293
Romania,10.043582
Russia,10.043582
Rwanda,6.7254205
Saint Kitts and Nevis,18.519875
Saint Lucia,4.0423813
Saint Vincent and the Grenadines,13.270573
San Marino,3.9867244
Belgium,15.863504
Saudi Arabia,1.1134975
Senegal,6.037745
Serbia,9.092741
Seychelles Islands,4.1246233
Sierra Leone,4.507321
Slovakia,9.89989
Slovenia,4.931999
Somalia,4.78864
South Africa,8.003382
Sudan,9.382763
Spain,3.9867244
Sri Lanka,8.827714
Sudan,8.455903
Suriname,2.2022488
Sweden,4.931999
Switzerland,4.931999
Syria,10.865008
Tajikistan,4.7143416
Tanzania,11.782605
Bulgaria,6.450019
Trinidad and Tobago,4.3280654
Tunisia,6.611946
Turkey,1.2426081
Turkmenistan,9.742787
Uganda,2.089302
Ukraine,6.4625025
United Arab Emirates,4.094816
United Kingdom,7.959005
United States of America,4.931999
Uruguay,4.3514657
Uzbekistan,7.328269
Venezuela,2.5406678
Yemen,5.366554
Zambia,8.573555
Zimbabwe,6.6567826
