country,pred_area
Afghanistan,32.851135
Albania,12.09918
Algeria,3.3423843
Andorra,22.953074
Angola,11.051881
Armenia,11.726108
Australia,0.15265194
Austria,7.986768
Azerbaijan,-0.5292505
Bahrain,36.969322
Bangladesh,28.504871
Belarus,5.1670146
Belgium,-0.23282585
Benin,0.14111508
Bhutan,7.520478
Bosnia and Herzegovina,1.4526577
Botswana,14.3130455
Brunei Darussalam,-6.444378
Bulgaria,6.0976677
Burundi,6.508111
Madagascar,8.25818
Cambodia,-2.6653705
Cameroon,-5.393065
Central African Republic,1.6249354
Chad,5.7422934
China,1.6249354
Bulgaria,5.5202117
Comoros,13.017721
Congo,2.303968
Croatia,5.8873215
Cyprus,6.655512
Czech Republic,4.5671444
Democratic Republic of Congo,2.303968
Denmark,1.4526577
Djibouti,40.736572
Egypt,39.064774
Equatorial Guinea,3.366881
Eritrea,5.1227345
Estonia,13.07884
Swaziland,5.816963
Ethiopia,0.0669688
Fiji Islands,38.185802
Finland,9.773935
France,7.535304
Gabon,1.3087214
Georgia,15.441009
Germany,5.3947954
Greece,1.9555914
Vatican City,12.867088
Hungary,5.4626203
India,35.05345
Indonesia,6.529422
Iran,42.549465
Iraq,43.136093
Ireland,7.4120736
Israel,0.16055481
Italy,12.867088
Japan,34.27992
Jordan,3.110222
Kazakhstan,6.594096
Kenya,1.9291859
Kiribati,35.33931
Kuwait,49.881935
Kyrghyzstan,8.784695
Indonesia,13.641917
Latvia,6.1151023
Lebanon,38.396194
Lesotho,12.202354
Thailand,-5.801047
Liechtenstein,3.2544346
Lithuania,1.7022861
Luxembourg,2.9819424
Madagascar,1.0472878
Malawi,4.4176903
Malaysia,2.1926708
Maldives,30.409899
Malta,9.274905
Marshall Islands,32.154648
Mauritius,15.441009
Micronesia,28.492779
Russia,5.234237
Monaco,36.016354
Mongolia,1.9588026
Montenegro,4.420646
Morocco,-2.0629795
Mozambique,8.386366
Myanmar,11.157373
Namibia,4.564057
Turkey,8.386366
Nepal,5.226126
Netherlands,6.261383
New Zealand,6.0263844
Niger,31.802662
Nigeria,-2.9960887
North Korea,7.009266
Macedonia,42.204624
Norway,11.95927
Oman,33.91653
Pakistan,2.25169
Palau,34.70595
Papua New Guinea,41.187687
Philippines,34.577854
Poland,4.4636946
Portugal,12.842088
Qatar,35.414185
Romania,2.568873
Russia,7.4798985
Rwanda,12.353723
Samoa,33.68247
San Marino,10.242529
Belgium,3.639866
Saudi Arabia,43.07708
Serbia,-3.7435324
Seychelles Islands,30.87167
Singapore,30.799595
Slovakia,0.51932055
Slovenia,4.8336997
Solomon Islands,33.19903
Somalia,12.431267
South Africa,18.920958
South Korea,2.2422714
Sudan,2.2219384
Spain,9.548766
Sri Lanka,28.153347
Sudan,33.140602
Sweden,8.882641
Switzerland,4.927083
Syria,49.580296
Tajikistan,-0.44433343
Tanzania,17.140215
Thailand,38.862858
Indonesia,15.395104
Bulgaria,5.765211
Tonga,3.3467064
Tunisia,3.3467064
Turkey,6.832698
Turkmenistan,15.763961
Tuvalu,28.270634
Uganda,5.5690956
Ukraine,6.993404
United Arab Emirates,33.560974
United Kingdom,6.3024063
Uzbekistan,8.23759
Vanuatu,2.3005373
Vietnam,29.657726
Yemen,16.761559
Zambia,12.162662
Zimbabwe,6.4780364
Antigua and Barbuda,-2.6653705
Argentina,8.956371
Bahamas,33.83738
Barbados,34.27992
Belize,35.194115
Bolivia,8.742534
Brazil,38.506504
Burkina Faso,2.3005373
Cape Verde,-3.5310955
Canada,32.845455
Chile,9.7256775
Costa Rica,-0.0071430053
Cuba,32.845455
Dominica,31.766275
Dominican Republic,36.597298
Ecuador,12.487346
El Salvador,35.628674
Gambia,30.150827
Ghana,1.3087214
Grenada,33.19903
Guatemala,4.8925805
Guinea,-1.1705643
Guinea-Bissau,-1.4866588
Guyana,2.0958476
Haiti,31.542187
Honduras,34.390957
Iceland,8.379845
Jamaica,40.684616
Liberia,1.6249354
Mali,5.0010486
Mauritania,33.560883
Mexico,6.0443234
Nicaragua,32.5838
Bolivia,41.057583
Panama,27.973354
Paraguay,43.85905
Peru,10.0732975
Saint Kitts and Nevis,28.492779
Saint Lucia,30.333643
Saint Vincent and the Grenadines,32.7521
Senegal,33.637966
Sierra Leone,38.973583
Suriname,31.9913
Trinidad and Tobago,28.492779
United States of America,64.68802
Uruguay,10.133017
Venezuela,31.184824
