country,pred_area
Australia,1.5880889
Brunei Darussalam,11.746231
China,2.7944453
Fiji Islands,0.18374151
Japan,1.6416806
Kiribati,4.0911407
Malaysia,11.746231
Marshall Islands,4.5653653
Micronesia,4.5653653
Mongolia,5.5876718
New Zealand,1.8549184
North Korea,10.451173
Palau,6.6171913
Papua New Guinea,2.4628427
Philippines,5.1742005
Samoa,-0.30378675
Singapore,4.5653653
Solomon Islands,9.822935
South Korea,13.1232395
Timor-Leste,2.5306678
Tonga,-0.31164342
Tuvalu,10.4981985
Vanuatu,0.27452576
Afghanistan,12.202127
Albania,7.9610653
Algeria,3.1335316
Andorra,3.0143247
Angola,2.8100502
Antigua and Barbuda,5.1432247
Argentina,5.268019
Armenia,8.741457
Austria,14.650143
Azerbaijan,3.911391
Bahamas,5.5380874
Bahrain,10.373676
Bangladesh,15.721532
Barbados,4.9397826
Belarus,5.633968
Belgium,14.867181
Belize,3.891878
Benin,2.812898
Bhutan,1.9095706
Bolivia,6.7140374
Bosnia and Herzegovina,14.25382
Botswana,9.4424925
Brazil,4.2839804
Bulgaria,6.7441235
Burkina Faso,24.08723
Burundi,3.3563943
Madagascar,10.373676
Cape Verde,4.9226313
Cambodia,2.8100502
Cameroon,8.7693815
Canada,8.534716
Central African Republic,10.65282
Chad,24.397297
Chile,7.957626
Bulgaria,14.123725
Comoros,-0.4301741
Congo,6.0833044
Costa Rica,3.2973487
Croatia,19.36994
Cuba,9.560661
Cyprus,1.3781526
Czech Republic,14.21838
Democratic Republic of Congo,1.3142647
Denmark,7.9534774
Djibouti,4.3986874
Dominica,2.846107
Dominican Republic,4.5007133
Ecuador,3.868136
Egypt,8.52176
El Salvador,18.031073
Equatorial Guinea,-2.8397422
Eritrea,3.6673312
Estonia,6.1597586
Swaziland,9.189981
Ethiopia,4.70437
Finland,3.6880481
France,8.516113
Gabon,12.659119
Gambia,11.801727
Georgia,1.1064612
Germany,13.562911
Ghana,2.8100502
Greece,0.76866645
Grenada,3.1706827
Guatemala,4.763398
Guinea,2.8100502
Guinea-Bissau,24.356808
Guyana,9.707656
Haiti,3.1345925
Vatican City,6.3603683
Honduras,3.6819463
Hungary,10.065651
Iceland,8.393964
India,4.833382
Indonesia,7.072338
Iran,6.179958
Iraq,-0.037573807
Ireland,5.531807
Israel,6.009405
Italy,6.3603683
Jamaica,-0.5518234
Jordan,8.516113
Kazakhstan,4.5212555
Kenya,3.381563
Kuwait,4.231573
Kyrghyzstan,11.375251
Indonesia,10.562861
Latvia,16.13233
Lebanon,-0.6986212
Lesotho,1.7241726
Liberia,2.1929433
Thailand,30.47885
Liechtenstein,11.065928
Lithuania,9.133788
Luxembourg,13.349432
Madagascar,-1.038942
Malawi,4.3495235
Maldives,14.786004
Mali,21.751495
Malta,9.9344015
Mauritania,3.1388025
Mauritius,6.205152
Mexico,4.518707
Iran,5.572375
Monaco,11.336891
Montenegro,5.152072
Morocco,1.7870936
Mozambique,0.3015262
Myanmar,7.847093
Namibia,0.6409835
Turkey,5.623396
Nepal,-0.19456081
Netherlands,11.757843
Nicaragua,8.215831
Niger,21.751495
Nigeria,10.783163
Macedonia,11.625452
Norway,11.772627
Oman,8.3348675
Pakistan,4.544474
Bolivia,4.409469
Panama,1.3142647
Paraguay,1.5002121
Peru,4.1970687
Poland,6.3826385
Portugal,9.792389
Qatar,1.7858925
Romania,17.341494
Russia,1.9216269
Rwanda,5.382322
Saint Kitts and Nevis,-0.80073917
Saint Lucia,1.4800185
Saint Vincent and the Grenadines,2.8100502
San Marino,7.9610653
Belgium,9.512328
Saudi Arabia,6.4735723
Senegal,6.275393
Serbia,17.693396
Seychelles Islands,4.0402694
Sierra Leone,4.466891
Slovakia,14.805763
Slovenia,8.516113
Somalia,3.953471
South Africa,4.2912493
Sudan,21.751495
Spain,2.2538478
Sri Lanka,1.2618213
Sudan,21.751495
Suriname,10.783163
Sweden,5.633968
Switzerland,11.757843
Syria,7.9610653
Tajikistan,4.296315
Tanzania,14.688463
Thailand,4.4697366
Bulgaria,14.805763
Trinidad and Tobago,9.680589
Tunisia,34.847775
Turkey,9.648032
Turkmenistan,3.8391786
Uganda,3.8187304
Ukraine,6.3469453
United Arab Emirates,-1.825613
United Kingdom,10.875071
United States of America,4.051107
Uruguay,6.275393
Uzbekistan,10.497746
Venezuela,4.9397826
Vietnam,5.621059
Yemen,8.989456
Zambia,26.0507
Zimbabwe,3.7329204
