country,pred_area
Afghanistan,2.604835
Armenia,-4.339543
Australia,1.0229717
Azerbaijan,6.5672517
Bahrain,7.2508516
Bangladesh,1.0898845
Belarus,1.0208045
Bhutan,-6.5078216
Brunei Darussalam,-6.049981
Bulgaria,-0.04274602
Madagascar,2.3394918
Cambodia,2.3500924
China,-4.2717175
Bulgaria,-0.9303629
Comoros,2.7455478
Cyprus,15.045773
Djibouti,1.9969031
Egypt,5.8189974
Eritrea,3.1247125
Estonia,-1.309091
Ethiopia,2.193148
Fiji Islands,1.5029263
Finland,3.8340545
Georgia,1.7835195
Greece,8.890908
India,5.361649
Indonesia,7.1056046
Iran,5.22229
Iraq,2.5187764
Israel,3.5387158
Japan,0.5913017
Jordan,15.045773
Kazakhstan,4.4361653
Kenya,4.822805
Kiribati,2.2673745
Kuwait,4.632249
Kyrghyzstan,10.782062
Indonesia,1.210859
Latvia,-0.80110884
Lebanon,8.472681
Thailand,0.7921143
Lithuania,-0.12291999
Madagascar,0.26566437
Malaysia,5.025296
Maldives,-1.6625533
Marshall Islands,1.7798395
Mauritius,11.468317
Micronesia,-5.71335
Russia,1.5434055
Mongolia,-2.057807
Myanmar,13.22098
Turkey,2.501452
Nepal,-4.7048173
New Zealand,14.677384
North Korea,-6.5907545
Oman,6.166953
Pakistan,6.813706
Palau,-0.66239554
Papua New Guinea,1.0428284
Philippines,-1.2544665
Qatar,4.651082
Romania,1.1587126
Russia,10.749482
Samoa,-1.807912
Saudi Arabia,3.071856
Seychelles Islands,-1.3786185
Singapore,1.0898845
Solomon Islands,8.305087
Somalia,1.0220594
South Korea,-1.8671049
Sri Lanka,1.0428284
Syria,0.111454174
Tajikistan,5.3082447
Tanzania,6.650668
Thailand,1.0220594
Timor-Leste,25.910217
Bulgaria,2.6974125
Tonga,2.2220953
Turkey,3.796914
Turkmenistan,-0.11982947
Tuvalu,1.0220594
Uganda,8.749861
Ukraine,2.644002
United Arab Emirates,12.375427
Uzbekistan,6.419693
Vanuatu,1.2902746
Vietnam,8.284319
Yemen,4.0981975
Albania,1.646171
Algeria,11.919787
Andorra,-4.2415853
Angola,6.107405
Antigua and Barbuda,-0.15107115
Argentina,5.509399
Austria,3.100555
Bahamas,3.1466377
Barbados,9.41713
Belgium,1.964852
Belize,11.232333
Benin,-1.5473839
Bolivia,4.7137947
Bosnia and Herzegovina,2.0200634
Botswana,2.810596
Brazil,18.946234
Burkina Faso,2.370861
Burundi,4.942456
Cape Verde,9.484956
Cameroon,-5.1345453
Canada,0.60178536
Central African Republic,2.370861
Chad,4.170415
Chile,9.566443
Congo,-3.446548
Costa Rica,3.4411073
Croatia,-4.2717175
Cuba,3.1466377
Czech Republic,5.6424513
Democratic Republic of Congo,-3.446548
Denmark,-0.59831625
Dominica,-1.8458023
Dominican Republic,3.5215068
Ecuador,15.907068
El Salvador,-1.3038545
Equatorial Guinea,1.8006083
Swaziland,2.7592971
France,-1.8741623
Gabon,-1.3848503
Gambia,2.3500924
Germany,6.7449474
Ghana,-1.3170252
Grenada,3.6836956
Guatemala,3.618956
Guinea,4.2410574
Guinea-Bissau,-1.2544665
Guyana,2.351446
Haiti,1.4897966
Vatican City,15.269845
Honduras,1.3373798
Hungary,5.5662246
Iceland,0.9277121
Ireland,0.9086149
Italy,8.676405
Jamaica,6.41565
Lesotho,-1.2507706
Liberia,-2.882674
Liechtenstein,-2.9903402
Luxembourg,3.3316784
Malawi,5.9953027
Mali,2.483623
Malta,9.9444275
Mauritania,9.688595
Mexico,2.546798
Monaco,11.851962
Montenegro,12.844256
Morocco,-2.9385467
Mozambique,6.9269247
Namibia,-2.941754
Netherlands,2.0200634
Nicaragua,10.433254
Niger,3.7185717
Nigeria,8.305087
Macedonia,2.9866674
Norway,5.6424513
Bolivia,19.805092
Panama,-7.057489
Paraguay,14.947172
Peru,8.676405
Poland,1.3010788
Portugal,33.818005
Rwanda,39.611336
Saint Kitts and Nevis,-6.1908374
Saint Lucia,-1.807912
Saint Vincent and the Grenadines,8.818373
San Marino,1.4642218
Belgium,1.964852
Senegal,-6.1997337
Serbia,1.7168787
Sierra Leone,9.484956
Slovakia,-4.541959
Slovenia,4.481412
South Africa,8.252518
Sudan,4.748623
Spain,40.4373
Sudan,19.739655
Suriname,0.64648587
Sweden,5.5746264
Switzerland,-4.1850553
Trinidad and Tobago,11.343063
Tunisia,11.536142
United Kingdom,1.964852
United States of America,7.852868
Uruguay,4.8066
Venezuela,-0.28906032
Zambia,10.565881
Zimbabwe,5.829269
