country,pred_area
Australia,5.021183
Bangladesh,3.8735943
Bhutan,1.8352829
Brunei Darussalam,0.8139248
Cambodia,10.286322
China,12.1848955
Fiji Islands,2.3749425
Indonesia,7.3271213
Japan,3.1851048
Kazakhstan,7.1452703
Kiribati,2.345622
Kyrghyzstan,1.8352829
Indonesia,9.052888
Thailand,12.26939
Malaysia,0.8609811
Marshall Islands,-0.37277496
Micronesia,-0.37277496
Mongolia,5.356201
Myanmar,7.0278068
New Zealand,12.077413
North Korea,4.2707973
Palau,0.08670684
Papua New Guinea,0.793156
Philippines,10.286322
Samoa,2.505817
Singapore,13.323112
Solomon Islands,1.6988765
South Korea,8.654136
Thailand,7.394946
Timor-Leste,0.8609811
Tonga,1.9612951
Tuvalu,-2.3583608
Vanuatu,10.218496
Vietnam,-2.1928582
Afghanistan,3.9613922
Albania,11.384078
Algeria,17.134592
Andorra,7.623956
Angola,11.32139
Antigua and Barbuda,0.6546648
Argentina,5.783794
Armenia,2.533517
Austria,2.4375205
Azerbaijan,6.4866967
Bahamas,4.6454067
Bahrain,9.8362255
Bangladesh,1.8285773
Barbados,-2.3583608
Belarus,7.1452703
Belgium,9.792759
Belize,0.90751266
Benin,7.408646
Bhutan,1.8352829
Bolivia,6.6006503
Bosnia and Herzegovina,9.050451
Botswana,3.2812154
Brazil,18.163607
Bulgaria,4.5504117
Burkina Faso,24.633593
Burundi,19.832499
Madagascar,8.058646
Cape Verde,5.763025
Cameroon,3.192894
Canada,10.412771
Central African Republic,6.742911
Chad,6.425723
Chile,4.290288
Hungary,18.9663
Comoros,-0.71388894
Congo,9.907442
Costa Rica,5.041988
Croatia,4.6182365
Cuba,6.9868536
Cyprus,6.0883083
Czech Republic,6.8323445
Democratic Republic of Congo,2.2485192
Denmark,7.1454573
Djibouti,12.469939
Dominica,0.6546648
Dominican Republic,2.762199
Ecuador,4.862342
Egypt,11.958628
El Salvador,10.367372
Equatorial Guinea,4.422069
Eritrea,6.373308
Estonia,9.792759
Swaziland,0.6015858
Ethiopia,6.9698462
Finland,7.0776324
France,6.4587283
Gabon,4.422069
Gambia,8.481792
Georgia,12.1554165
Germany,8.836522
Ghana,5.567591
Greece,13.42105
Grenada,4.3414464
Guatemala,6.9016013
Guinea,2.8575654
Guinea-Bissau,9.733196
Guyana,7.2607617
Haiti,-0.049201515
Vatican City,4.901048
Honduras,3.806873
Hungary,9.050451
Iceland,9.860584
India,7.058221
Iran,15.288252
Iraq,4.0232825
Ireland,1.3950025
Israel,7.221763
Italy,4.901048
Jamaica,2.762199
Jordan,9.638046
Kazakhstan,9.860584
Kenya,4.5478597
Kuwait,13.258811
Kyrghyzstan,4.8446627
Latvia,9.860584
Lebanon,-0.4538519
Lesotho,1.9463036
Liberia,4.4190407
Liechtenstein,4.5504117
Lithuania,9.860584
Luxembourg,9.860584
Madagascar,-0.48577595
Malawi,5.4911656
Maldives,1.5069202
Mali,24.633593
Malta,12.569753
Mauritania,7.5704145
Mauritius,13.049504
Mexico,8.305079
Iran,3.6620345
Monaco,10.881389
Montenegro,5.425717
Morocco,3.8306408
Mozambique,9.413743
Namibia,4.362072
Turkey,6.4866967
Nepal,4.3968587
Netherlands,6.418872
Nicaragua,3.8364935
Niger,24.633593
Nigeria,24.699034
Macedonia,20.019484
Norway,7.0776324
Oman,9.006046
Pakistan,3.0009613
Bolivia,8.471647
Panama,2.0948644
Paraguay,21.99656
Peru,11.923823
Poland,19.835201
Portugal,10.635579
Qatar,9.337644
Romania,7.0774455
Russia,7.0774455
Rwanda,17.020838
Saint Kitts and Nevis,6.034616
Saint Lucia,0.6546648
Saint Vincent and the Grenadines,12.722203
San Marino,6.446635
Switzerland,5.356201
Saudi Arabia,-4.0136714
Senegal,4.4686437
Serbia,9.050451
Seychelles Islands,3.192894
Sierra Leone,4.4190407
Slovakia,9.860584
Slovenia,3.120888
Somalia,15.281291
South Africa,11.139001
Sudan,6.940971
Spain,7.6511106
Sri Lanka,0.08670684
Sudan,6.4085984
Suriname,2.0948644
Sweden,5.8738017
Switzerland,7.1452703
Syria,12.963935
Tajikistan,6.0807266
Tanzania,1.357656
Bulgaria,3.5827038
Trinidad and Tobago,3.2735164
Tunisia,5.406172
Turkey,7.0776324
Turkmenistan,9.280068
Uganda,6.277005
Ukraine,7.1454573
United Arab Emirates,4.5478597
United Kingdom,4.8000464
United States of America,6.5383534
Uruguay,5.581576
Uzbekistan,7.0774455
Venezuela,3.3281655
Yemen,9.187171
Zambia,1.8266693
Zimbabwe,-2.411103
