country,pred_area
Australia,9.636366
Bangladesh,6.6676173
Bhutan,18.176321
Brunei Darussalam,14.224613
Cambodia,24.726072
China,11.003206
Fiji Islands,11.792788
India,9.41824
Indonesia,11.912729
Japan,11.553517
Kazakhstan,8.504173
Kiribati,9.65799
Kyrghyzstan,7.66134
Indonesia,3.6474466
Thailand,21.205961
Malaysia,11.792788
Maldives,8.099274
Marshall Islands,21.29433
Micronesia,10.163864
Russia,7.66134
Mongolia,6.794603
Myanmar,6.290508
Nepal,11.7807255
New Zealand,8.206495
North Korea,5.208735
Pakistan,10.672516
Palau,11.912729
Papua New Guinea,30.237988
Philippines,19.355211
Samoa,11.912729
Singapore,5.8581915
Solomon Islands,6.979675
South Korea,10.673117
Sri Lanka,14.982392
Tajikistan,7.50724
Thailand,6.861124
Timor-Leste,5.1093245
Tonga,7.7374535
Turkmenistan,13.421964
Tuvalu,13.08912
Uzbekistan,7.438582
Vanuatu,8.781798
Vietnam,14.005636
Afghanistan,12.673675
Albania,13.66789
Algeria,6.1186023
Andorra,8.504173
Angola,29.92938
Antigua and Barbuda,32.140385
Argentina,9.816965
Armenia,10.6979685
Austria,3.3925903
Azerbaijan,13.81541
Bahamas,6.150575
Bahrain,5.2144465
Barbados,4.1877522
Belarus,12.772925
Belgium,12.772925
Belize,6.565954
Benin,20.364079
Bolivia,15.600827
Bosnia and Herzegovina,4.6050334
Botswana,6.370322
Brazil,6.1905656
Bulgaria,5.685238
Burkina Faso,8.739614
Burundi,12.672329
Madagascar,18.534895
Cape Verde,32.87308
Cameroon,4.4790325
Canada,8.684744
Central African Republic,13.294505
Chad,8.991462
Chile,0.99886286
Bulgaria,8.959891
Comoros,28.284872
Congo,7.888669
Costa Rica,19.03581
Croatia,13.683079
Cuba,5.3779845
Cyprus,10.295612
Czech Republic,7.7697983
Democratic Republic of Congo,5.819997
Denmark,8.9855385
Djibouti,25.920109
Dominica,7.0573897
Dominican Republic,7.717073
Ecuador,0.14724486
Egypt,6.773709
El Salvador,5.506564
Equatorial Guinea,20.535494
Eritrea,11.1898
Estonia,8.504173
Swaziland,11.846972
Ethiopia,8.19554
Finland,8.504173
France,11.482525
Gabon,6.8597336
Gambia,24.761421
Georgia,10.059882
Germany,7.00071
Ghana,0.58364815
Greece,3.624627
Grenada,3.324416
Guatemala,2.228416
Guinea,27.728916
Guinea-Bissau,4.58907
Guyana,5.427182
Haiti,8.35154
Vatican City,11.741838
Honduras,6.8595943
Hungary,10.70879
Iceland,12.028154
Iran,4.107733
Iraq,2.1059046
Ireland,12.038551
Israel,2.4174116
Italy,11.741838
Jamaica,5.547605
Jordan,11.799741
Kenya,7.885084
Kuwait,9.439272
Latvia,3.3925903
Lebanon,4.5459275
Lesotho,7.77934
Liberia,26.112377
Liechtenstein,3.9413629
Lithuania,8.504173
Luxembourg,12.772925
Madagascar,17.751657
Malawi,11.469283
Mali,8.805053
Malta,16.026243
Mauritania,10.7722645
Mauritius,19.859789
Mexico,46.898804
Monaco,6.3250904
Montenegro,8.87161
Morocco,7.4516788
Mozambique,10.084553
Namibia,-0.792222
Turkey,11.973818
Netherlands,12.038551
Nicaragua,5.627892
Niger,8.84183
Nigeria,26.404861
Macedonia,7.212343
Norway,8.137699
Oman,17.747185
Bolivia,3.5199609
Panama,3.8166215
Paraguay,18.193008
Peru,11.459449
Poland,8.659282
Portugal,9.045719
Qatar,9.014678
Romania,12.604726
Russia,5.6666546
Rwanda,9.442371
Saint Kitts and Nevis,25.920109
Saint Lucia,19.173832
Saint Vincent and the Grenadines,16.103884
San Marino,7.305826
Belgium,12.772925
Saudi Arabia,11.582162
Senegal,6.2374806
Serbia,3.718949
Seychelles Islands,11.730707
Sierra Leone,14.569335
Slovakia,5.6666546
Slovenia,3.8360715
Somalia,32.841583
South Africa,3.9554994
Sudan,48.589825
Spain,9.556941
Sudan,8.739614
Suriname,7.5385566
Sweden,8.504173
Switzerland,10.1511345
Syria,7.9066615
Tanzania,9.127846
Bulgaria,7.623509
Trinidad and Tobago,5.224779
Tunisia,13.918393
Turkey,6.3148417
Uganda,11.014181
Ukraine,12.038551
United Arab Emirates,17.2704
United Kingdom,10.057611
United States of America,3.9413629
Uruguay,16.331203
Venezuela,7.191937
Yemen,5.6690392
Zambia,5.752721
Zimbabwe,17.776169
