country,pred_area
Afghanistan,3.1729877
Albania,2.3048239
Algeria,1.0368568
Andorra,0.32031232
Angola,8.407418
Armenia,2.764064
Australia,10.220455
Austria,7.9481544
Azerbaijan,2.1958978
Bahrain,36.542862
Bangladesh,1.3025388
Belarus,1.8976588
Belgium,23.820894
Benin,7.4223156
Bhutan,8.354548
Bosnia and Herzegovina,13.430552
Botswana,2.9537313
Brunei Darussalam,-0.81641185
Bulgaria,1.7966888
Burundi,7.1325974
Madagascar,2.076136
Cambodia,44.952484
Cameroon,0.61046576
Central African Republic,18.26321
Chad,40.249496
China,2.5100956
Bulgaria,2.1886482
Comoros,19.009487
Congo,1.3945825
Croatia,7.5992336
Cyprus,0.74124813
Czech Republic,3.9247825
Democratic Republic of Congo,-0.14103208
Denmark,5.9378247
Djibouti,37.290066
Egypt,34.964275
Equatorial Guinea,1.1477674
Eritrea,13.467771
Estonia,9.414259
Swaziland,7.989436
Ethiopia,9.727863
Fiji Islands,-1.6734573
Finland,12.393514
France,11.342662
Gabon,1.1825972
Georgia,-1.936932
Germany,3.670902
Greece,-0.6596164
Vatican City,39.5566
Hungary,7.9481544
India,47.07343
Indonesia,11.408046
Iran,65.83159
Iraq,39.31915
Ireland,5.9378247
Israel,2.600648
Italy,39.5566
Japan,10.777088
Jordan,63.738102
Kazakhstan,5.4482994
Kenya,3.8010936
Kiribati,27.470772
Kuwait,29.750233
Kyrghyzstan,5.561967
Indonesia,17.202675
Latvia,8.661018
Lebanon,4.037993
Lesotho,12.854696
Thailand,5.505612
Liechtenstein,9.57986
Lithuania,4.3476267
Luxembourg,13.070396
Madagascar,10.353905
Malawi,7.8431845
Malaysia,52.178116
Maldives,27.59713
Malta,11.677544
Marshall Islands,26.87332
Mauritius,6.514761
Micronesia,37.973797
Russia,4.864111
Monaco,1.2356147
Mongolia,6.825216
Montenegro,-1.1350739
Morocco,15.725661
Mozambique,9.57986
Myanmar,15.358194
Namibia,5.1326776
Turkey,-1.9124917
Nepal,11.802621
Netherlands,14.341017
New Zealand,9.936761
Niger,31.0724
Nigeria,3.3702433
North Korea,10.788209
Macedonia,-3.602955
Norway,12.393514
Oman,47.024746
Pakistan,3.6178293
Palau,33.177315
Papua New Guinea,44.830524
Philippines,31.95553
Poland,3.6279213
Portugal,15.534704
Qatar,35.855305
Romania,18.58117
Russia,11.058791
Rwanda,11.198078
Samoa,40.875267
San Marino,14.715871
Belgium,9.57986
Saudi Arabia,40.957287
Serbia,3.9247825
Seychelles Islands,33.20175
Singapore,33.19622
Slovakia,0.8995995
Slovenia,12.393514
Solomon Islands,38.803005
Somalia,9.57808
South Africa,9.461256
South Korea,12.541785
Sudan,31.575918
Spain,2.5468328
Sri Lanka,1.7337776
Sudan,42.211548
Sweden,11.06381
Switzerland,9.57986
Syria,7.064527
Tajikistan,8.236569
Tanzania,6.4993935
Thailand,44.687004
Indonesia,12.855285
Bulgaria,0.10435762
Tonga,-2.1744337
Tunisia,6.7689824
Turkey,6.5856586
Turkmenistan,42.21422
Tuvalu,30.373285
Uganda,9.014329
Ukraine,7.7248497
United Arab Emirates,31.166794
United Kingdom,11.616713
Uzbekistan,10.503237
Vanuatu,2.7292905
Vietnam,7.4223156
Yemen,10.795954
Zambia,11.853023
Zimbabwe,7.843494
Algeria,6.305477
Angola,18.222355
Antigua and Barbuda,33.103504
Argentina,2.392324
Bahamas,29.984356
Barbados,33.103504
Belize,40.452934
Benin,7.3023744
Bolivia,18.61386
Brazil,41.12536
Burkina Faso,39.582085
Cape Verde,33.55844
Cameroon,5.0960875
Canada,11.198078
Central African Republic,11.559318
Chad,40.224644
Chile,4.968082
Congo,-2.209264
Costa Rica,2.4240322
Cuba,30.16467
Democratic Republic of Congo,2.1958978
Dominica,44.749046
Dominican Republic,36.93878
Ecuador,1.449919
El Salvador,32.47642
Equatorial Guinea,4.157371
Gabon,1.3025388
Gambia,40.654354
Ghana,7.4223156
Grenada,31.043736
Guatemala,1.5255394
Guinea,33.20175
Guinea-Bissau,52.178116
Guyana,39.325207
Haiti,40.657127
Honduras,33.754208
Iceland,7.3589725
Ireland,10.871217
Jamaica,32.56653
Liberia,5.2405505
Mali,34.361137
Mauritania,47.695473
Mexico,6.8410077
Morocco,15.725661
Nicaragua,30.15915
Niger,30.592817
Nigeria,1.1825972
Bolivia,38.993275
Panama,28.354063
Paraguay,31.78178
Peru,20.689219
Portugal,12.220433
Saint Kitts and Nevis,30.827803
Saint Lucia,35.92566
Saint Vincent and the Grenadines,33.229416
Senegal,44.780663
Sierra Leone,1.1825972
Suriname,34.306126
Trinidad and Tobago,37.049507
United States of America,45.141594
Uruguay,8.312024
Venezuela,27.60884
