country,pred_area
Afghanistan,6.533655
Albania,5.6617293
Andorra,0.23670796
Armenia,8.23759
Australia,7.4798985
Austria,-2.0629795
Azerbaijan,10.244399
Bahrain,33.68247
Bangladesh,28.617672
Belarus,-0.35646293
Belgium,5.3947954
Bhutan,5.9467926
Bosnia and Herzegovina,4.4636946
Botswana,8.438412
Brunei Darussalam,-0.5970756
Bulgaria,11.66324
Burundi,11.715961
Madagascar,4.656018
Cambodia,-3.4524965
China,-3.7435324
Bulgaria,6.1614194
Comoros,8.607162
Croatia,7.0763793
Cyprus,7.630518
Czech Republic,12.941258
Denmark,6.3560743
Djibouti,32.700455
Egypt,37.678696
Eritrea,2.0843704
Estonia,6.3387084
Swaziland,4.695691
Ethiopia,3.7813265
Fiji Islands,4.8001633
Finland,4.4636946
France,7.144204
Georgia,8.882641
Germany,6.3560743
Greece,5.8345647
Vatican City,40.073803
Hungary,16.357712
India,40.46245
Indonesia,3.590654
Iran,7.744018
Iraq,43.746693
Israel,3.590654
Italy,40.073803
Japan,1.3765463
Jordan,14.356318
Kazakhstan,11.629242
Kenya,5.8424215
Kuwait,33.62815
Kyrghyzstan,8.9745865
Indonesia,3.9308345
Latvia,6.5813503
Lebanon,39.70825
Lesotho,2.1683824
Thailand,1.8002517
Liechtenstein,1.0472878
Lithuania,8.882641
Luxembourg,6.6375833
Madagascar,5.968703
Malawi,4.433689
Malaysia,-5.2182374
Maldives,32.87492
Malta,6.261383
Marshall Islands,29.274254
Mauritius,4.0531406
Micronesia,29.560766
Russia,4.686152
Monaco,8.935685
Montenegro,4.842728
Mozambique,9.233687
Myanmar,-2.863564
Namibia,7.3148675
Turkey,13.250127
Nepal,12.294841
Netherlands,6.5135255
New Zealand,8.339989
North Korea,-4.888873
Macedonia,6.5061345
Norway,6.0263844
Oman,38.93338
Pakistan,10.699242
Palau,28.657564
Papua New Guinea,9.374573
Philippines,3.3531582
Poland,7.639855
Qatar,33.68247
Romania,8.267452
Russia,0.21439847
Rwanda,37.25026
San Marino,19.342466
Belgium,1.6851565
Saudi Arabia,43.8565
Serbia,2.8370843
Seychelles Islands,-3.3846714
Singapore,35.741344
Slovakia,2.614748
Slovenia,3.7236433
Solomon Islands,30.156544
Somalia,-3.5310955
South Africa,11.862801
South Korea,14.951411
Sudan,-0.50116104
Sri Lanka,-5.5189824
Sudan,35.788097
Sweden,4.8336997
Switzerland,7.5071526
Syria,8.935685
Tajikistan,11.445326
Tanzania,9.6888075
Thailand,-1.4866588
Timor-Leste,9.736757
Bulgaria,6.7185254
Tonga,-1.1705643
Turkey,5.9563065
Turkmenistan,11.58234
Tuvalu,28.615599
Uganda,4.896046
Ukraine,2.6459374
United Arab Emirates,36.632523
Uzbekistan,10.192524
Vanuatu,5.8345647
Vietnam,1.455145
Yemen,11.834484
Zambia,47.09279
Zimbabwe,17.212515
Algeria,0.49624524
Angola,11.051881
Antigua and Barbuda,30.333643
Argentina,5.8813105
Austria,6.107268
Bahamas,33.19903
Barbados,31.766275
Belize,29.657726
Benin,38.973583
Bolivia,5.6363106
Brazil,45.622066
Burkina Faso,33.595413
Cape Verde,38.973583
Cameroon,-2.5776958
Canada,7.9973416
Central African Republic,-0.5970756
Chad,36.708023
Chile,11.120381
Congo,-1.0082673
Costa Rica,5.3543262
Cuba,33.19903
Democratic Republic of Congo,-1.0082673
Dominica,29.504892
Dominican Republic,31.542187
Ecuador,6.147504
El Salvador,30.70688
Equatorial Guinea,-3.4524965
Gabon,38.905758
Gambia,33.459415
Ghana,8.506709
Grenada,34.714645
Guatemala,0.70938665
Guinea,-3.967482
Guinea-Bissau,-5.722448
Guyana,34.49392
Haiti,31.542187
Honduras,4.21392
Iceland,6.5262713
Ireland,7.7076797
Jamaica,33.43453
Liberia,-3.5310955
Mali,28.992517
Mauritania,34.406273
Mexico,8.528154
Morocco,1.6855516
Nicaragua,33.799416
Niger,38.56938
Nigeria,7.5626936
Bolivia,39.425518
Panama,28.6768
Paraguay,6.219699
Peru,15.27412
Portugal,12.909913
Saint Kitts and Nevis,31.766275
Saint Lucia,30.596151
Saint Vincent and the Grenadines,42.46892
Senegal,34.44224
Sierra Leone,1.3873199
Suriname,37.600967
Trinidad and Tobago,35.810535
Tunisia,8.386366
United Kingdom,6.107268
United States of America,1.0067601
Uruguay,11.4842005
Venezuela,31.612959
