country,pred_area
Afghanistan,29.974762
Albania,-2.5138175
Andorra,5.368052
Armenia,11.230047
Australia,6.493704
Austria,2.8204122
Azerbaijan,7.332764
Bahrain,41.056103
Bangladesh,33.33217
Belarus,2.6905982
Belgium,21.156971
Bhutan,4.379919
Bosnia and Herzegovina,12.815109
Botswana,20.41115
Brunei Darussalam,6.0581093
Bulgaria,7.8605094
Burundi,10.133331
Madagascar,13.733139
Cambodia,8.666453
China,7.5715485
Bulgaria,3.952217
Comoros,5.709198
Croatia,3.7917593
Cyprus,8.734279
Czech Republic,14.690641
Denmark,4.547249
Djibouti,36.870655
Egypt,37.18796
Eritrea,14.477086
Estonia,4.5329423
Swaziland,9.914553
Ethiopia,5.1841154
Fiji Islands,37.49426
Finland,3.7343016
France,12.597215
Georgia,6.379643
Germany,-1.2884891
Greece,15.398629
Vatican City,15.027764
Hungary,10.610722
India,8.666453
Indonesia,10.615343
Iran,16.374372
Iraq,45.33528
Israel,44.617687
Italy,15.027764
Japan,37.695423
Jordan,10.589294
Kazakhstan,3.8224466
Kenya,8.459294
Kiribati,37.80616
Kuwait,49.548386
Kyrghyzstan,23.531511
Indonesia,2.1762052
Latvia,10.542896
Lebanon,44.728413
Lesotho,17.095581
Thailand,12.212243
Liechtenstein,7.4560113
Lithuania,10.020004
Luxembourg,14.788352
Madagascar,7.720625
Malawi,3.5274198
Malaysia,35.56876
Maldives,45.40393
Malta,13.802308
Marshall Islands,31.34266
Mauritius,14.263205
Micronesia,33.785442
Russia,4.8107996
Monaco,14.346717
Mongolia,43.427315
Montenegro,1.7013613
Mozambique,14.295957
Myanmar,13.867296
Namibia,21.48947
Turkey,14.256463
Nepal,1.0298377
Netherlands,7.691945
New Zealand,15.187199
Niger,35.79
Nigeria,1.6635481
North Korea,4.2126427
Macedonia,4.2744527
Norway,7.720625
Oman,40.615803
Pakistan,8.069246
Palau,43.63447
Papua New Guinea,8.751285
Philippines,45.744736
Poland,1.570362
Qatar,40.816177
Romania,10.11144
Russia,5.658741
Rwanda,-2.5310717
Samoa,38.58592
San Marino,7.0172443
Belgium,7.5715485
Saudi Arabia,43.97384
Serbia,44.493023
Seychelles Islands,33.31844
Singapore,4.255971
Slovakia,-0.0010608733
Slovenia,3.4879324
Solomon Islands,39.47012
Somalia,31.963995
South Africa,1.6596733
South Korea,13.151109
Sudan,44.059376
Spain,24.089575
Sri Lanka,3.8994672
Sudan,45.999813
Sweden,3.4879324
Switzerland,7.7517357
Syria,40.442272
Tajikistan,48.448765
Tanzania,14.771676
Thailand,9.453578
Timor-Leste,45.021263
Bulgaria,5.6666527
Tonga,7.990648
Tunisia,20.352638
Turkey,5.533679
Turkmenistan,10.817592
Tuvalu,30.455566
Uganda,13.943797
Ukraine,6.4522777
United Arab Emirates,38.917645
United Kingdom,15.71117
Uzbekistan,11.225545
Vanuatu,9.393229
Vietnam,11.564066
Yemen,2.0869644
Zambia,12.385991
Zimbabwe,5.077606
Algeria,9.521403
Antigua and Barbuda,36.82901
Argentina,10.599599
Bahamas,37.02194
Barbados,38.58592
Belize,8.002414
Bolivia,14.994485
Brazil,37.475487
Burkina Faso,41.40064
Cape Verde,43.566647
Canada,42.23741
Chile,10.967242
Costa Rica,19.33854
Cuba,35.79
Democratic Republic of Congo,7.483542
Dominica,39.46389
Dominican Republic,37.491985
Ecuador,7.1620665
El Salvador,38.789356
Gabon,8.666453
Gambia,45.744736
Ghana,8.745052
Grenada,36.960342
Guatemala,14.757528
Guinea,32.703506
Guinea-Bissau,6.7889223
Guyana,37.43039
Haiti,34.47479
Honduras,37.4689
Iceland,10.062076
Ireland,7.503813
Jamaica,43.566647
Liberia,45.744736
Mali,43.45592
Mauritania,38.10891
Mexico,12.516704
Nicaragua,40.35126
Bolivia,52.679745
Panama,37.633827
Paraguay,47.45663
Peru,9.0322895
Portugal,8.681716
Saint Kitts and Nevis,38.11588
Saint Lucia,38.11588
Saint Vincent and the Grenadines,38.420315
Senegal,40.463173
Sierra Leone,43.566647
Suriname,37.633827
Trinidad and Tobago,38.11588
Tunisia,20.589563
United States of America,55.634537
Uruguay,3.7343016
Venezuela,37.438625
